time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-09 00:00:00+00:00,1.0,1.0,35,12
2024-04-10 00:00:00+00:00,255.0,5.0,49,14
2024-04-11 00:00:00+00:00,124.0,9.0,26,13
2024-04-12 00:00:00+00:00,20.0,10.0,19,9
2024-04-13 00:00:00+00:00,3.0,3.0,18,4
2024-04-14 00:00:00+00:00,,,7,4
2024-04-15 00:00:00+00:00,6.0,4.0,14,8
2024-04-16 00:00:00+00:00,3.0,3.0,35,15
2024-04-17 00:00:00+00:00,6.0,4.0,23,17
2024-04-18 00:00:00+00:00,17.0,13.0,66,15
2024-04-19 00:00:00+00:00,14.0,7.0,49,21
2024-04-20 00:00:00+00:00,133.0,9.0,94,60
2024-04-21 00:00:00+00:00,29.0,8.0,12,5
2024-04-22 00:00:00+00:00,129.0,7.0,56,9
